trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.1, 'e': 0.1270827840186229}",30,11,27.01610834336794,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.027423920738401768}",20,12,2.9488248180900642,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.07250895329270868}",25,7,5.191060136062095,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
740,False,"{'a': 0.1, 'e': 0.17171734183077755}",25,17,-36.17081558123946,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
741,False,"{'a': 0.1, 'e': 0.26920998745149366}",35,1,-28.130600838397164,"{0: 30, 1: 1, 2: 1, 3: 1, 4: 1}",1
742,False,"{'a': 0.1, 'e': 0.36401277586657127}",20,4,-16.854359492196327,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.4551784689518164}",25,11,-2.625096637596619,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
744,False,"{'a': 0.1, 'e': 0.5417961692373049}",20,3,-22.520747465168483,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.6230004212937645}",30,15,-7.0481364634618755,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.1, 'e': 0.6979798590772273}",20,0,-39.60653379141223,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
747,False,"{'a': 0.1, 'e': 0.7659853128302462}",25,0,-87.27731066369232,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
748,False,"{'a': 0.1, 'e': 0.8263372945385468}",30,18,-28.16676947125194,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
749,False,"{'a': 0.1, 'e': 0.8784327871506192}",25,0,-118.56047148109015,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
750,False,"{'a': 0.1, 'e': 0.9217512697247493}",20,0,-52.58437527603659,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
751,False,"{'a': 0.1, 'e': 0.9558599183022551}",25,15,-58.38665222297006,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
752,False,"{'a': 0.1, 'e': 0.9804179305413608}",25,0,-181.70152682767193,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
753,False,"{'a': 0.1, 'e': 0.9951799309015783}",25,0,-72.87424771548724,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
754,False,"{'a': 0.1, 'e': 0.9999984223549769}",25,0,-177.81726351338995,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
755,False,"{'a': 0.1, 'e': 0.9948252601277343}",20,0,-168.42897049295482,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
756,False,"{'a': 0.1, 'e': 0.9797121327468037}",30,0,-185.6961763399612,"{0: 20, 1: 0, 2: 5, 3: 2, 4: 3}",0
757,False,"{'a': 0.1, 'e': 0.9548100455852436}",20,0,-51.33151276156789,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
758,False,"{'a': 0.1, 'e': 0.9203678120664357}",25,0,-167.27280392747812,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",1
759,False,"{'a': 0.1, 'e': 0.876729567602604}",20,0,-24.377092631711793,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.8243313311075577}",20,10,-20.892860567719758,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
761,False,"{'a': 0.1, 'e': 0.7636966484397866}",20,15,3.6322851866748085,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.1, 'e': 0.6954313613053625}",30,9,-106.12471208064647,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
763,False,"{'a': 0.1, 'e': 0.6202175538878211}",30,0,-108.68545522878792,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
764,False,"{'a': 0.1, 'e': 0.538806737688487}",25,15,-4.308738964499687,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.45201234267200896}",20,2,-109.86616106039567,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 2}",1
766,False,"{'a': 0.1, 'e': 0.36070158974295474}",20,13,12.452689348453667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.2657868257612953}",30,15,-25.396650518319834,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
768,False,"{'a': 0.1, 'e': 0.16821640767405896}",30,20,12.057431628641027,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.1, 'e': 0.06896522684630882}",20,12,7.893994072700536,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.03097503173121646}",25,7,28.442924993402634,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.13060579803068173}",30,18,13.202278817667871,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.2289315943687473}",30,16,2.75755643720761,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.32496998189061793}",25,11,12.800286689724212,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.4177613767742181}",20,6,-41.351109642507105,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
775,False,"{'a': 0.1, 'e': 0.506378638074642}",35,14,-30.184341344527382,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
776,False,"{'a': 0.1, 'e': 0.5899363314099593}",20,0,-44.399052108274404,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
777,False,"{'a': 0.1, 'e': 0.667599575928841}",25,0,-75.87211943919439,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
778,False,"{'a': 0.1, 'e': 0.7385923861641319}",25,0,-30.978767022025675,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",1
779,False,"{'a': 0.1, 'e': 0.802205425423044}",20,9,-46.48794435217551,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
780,False,"{'a': 0.1, 'e': 0.8578030932449878}",20,0,-136.56024491451632,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
781,False,"{'a': 0.1, 'e': 0.9048298761112383}",25,0,-145.2026074368919,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
782,False,"{'a': 0.1, 'e': 0.9428158979523701}",20,0,-87.18925718738653,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
783,False,"{'a': 0.1, 'e': 0.9713816149946669}",30,20,-25.95254877499441,"{0: 6, 1: 3, 2: 0, 3: 1, 4: 0}",1
784,False,"{'a': 0.1, 'e': 0.9902416080360045}",30,0,-156.05643947850373,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",1
785,False,"{'a': 0.1, 'e': 0.9992074342602034}",25,0,-61.738437768183516,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
786,False,"{'a': 0.1, 'e': 0.9981895100953388}",20,0,-32.16254165988113,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
787,False,"{'a': 0.1, 'e': 0.9871980063031853}",20,11,-92.68719290910734,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 2}",1
788,False,"{'a': 0.1, 'e': 0.9663427463563229}",25,9,-45.01475447011338,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
789,False,"{'a': 0.1, 'e': 0.9358321091183142}",20,0,-46.51957318711042,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
790,False,"{'a': 0.1, 'e': 0.8959709467909631}",20,0,-56.928401548787065,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
791,False,"{'a': 0.1, 'e': 0.8471575389318887}",20,0,-115.09236062464458,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
792,False,"{'a': 0.1, 'e': 0.7898796129768653}",20,0,-177.3907391298836,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
793,False,"{'a': 0.1, 'e': 0.7247094710284541}",20,0,-100.91566412267522,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
794,False,"{'a': 0.1, 'e': 0.6522982716026375}",20,11,-65.56098579968187,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
795,False,"{'a': 0.1, 'e': 0.5733695234681091}",30,15,-9.438806335240846,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.4887118565858413}",30,5,-12.078381977252814,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",1
797,False,"{'a': 0.1, 'e': 0.39917114237924173}",25,2,-52.037016630690374,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
798,False,"{'a': 0.1, 'e': 0.3056420420664123}",25,6,-21.30658146900253,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
799,False,"{'a': 0.1, 'e': 0.20905906750109535}",25,11,24.17856201556834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.1, 'e': 0.11038724383904756}",30,18,21.41217253324789,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.1, 'e': 0.010612467325717374}",20,8,24.96742559171532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.1, 'e': 0.08926834545310194}",20,16,6.402591995926949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.1, 'e': 0.18825721843235974}",25,15,15.163401287076905,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.2853650875145902}",20,7,12.009709212756572,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.1, 'e': 0.37962168297153187}",20,0,2.05437615651402,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
806,False,"{'a': 0.1, 'e': 0.47008522405847947}",35,8,-111.46853436029622,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 3}",1
807,False,"{'a': 0.1, 'e': 0.5558518289761377}",25,0,-12.93684067708104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
808,False,"{'a': 0.1, 'e': 0.6360645461588639}",25,0,-83.54081374635923,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
809,False,"{'a': 0.1, 'e': 0.7099219166513444}",25,0,-50.856341539225426,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
810,False,"{'a': 0.1, 'e': 0.7766859820216312}",25,0,-115.5024220917749,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
811,False,"{'a': 0.1, 'e': 0.835689657797818}",20,0,-66.70005031326184,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
812,False,"{'a': 0.1, 'e': 0.8863433987555546}",25,0,-138.65760539311452,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
813,False,"{'a': 0.1, 'e': 0.9281410894591062}",25,0,-129.26810845784027,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
814,False,"{'a': 0.1, 'e': 0.9606651011994307}",30,0,-146.65590779528543,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
815,False,"{'a': 0.1, 'e': 0.9835904648022342}",20,0,-92.47110846956278,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
816,False,"{'a': 0.1, 'e': 0.9966881176125165}",25,0,-202.40718673753958,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
817,False,"{'a': 0.1, 'e': 0.9998271922129018}",20,0,-130.08784858958606,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
818,False,"{'a': 0.1, 'e': 0.9929763240076241}",30,0,-173.73187530161115,"{0: 15, 1: 3, 2: 9, 3: 2, 4: 1}",0
819,False,"{'a': 0.1, 'e': 0.9762039646071967}",20,0,-32.389637953246854,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
820,False,"{'a': 0.1, 'e': 0.9496776978825432}",20,0,-87.62259719728193,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
821,False,"{'a': 0.1, 'e': 0.9136625655223527}",25,0,-190.50921388692015,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 3}",0
822,False,"{'a': 0.1, 'e': 0.8685184188241584}",25,14,9.057010142473256,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.1, 'e': 0.8146963231790851}",20,0,-84.66996536178537,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
824,False,"{'a': 0.1, 'e': 0.7527340511756142}",30,0,-76.5114185545177,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",1
825,False,"{'a': 0.1, 'e': 0.6832507093535931}",20,0,-61.07851154184099,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
826,False,"{'a': 0.1, 'e': 0.6069405522963571}",20,0,-45.05366331682429,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
827,False,"{'a': 0.1, 'e': 0.5245660458684595}",25,8,18.423970060715618,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.4369502489087129}",30,0,-31.69350036534274,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
829,False,"{'a': 0.1, 'e': 0.34496858949843207}",30,20,-39.730813050379695,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
830,False,"{'a': 0.1, 'e': 0.24954011797333814}",35,23,19.375915108187538,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.1, 'e': 0.15161832407643694}",30,16,13.946925187923943,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.1, 'e': 0.05218161000373245}",20,7,25.671421249394182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.1, 'e': 0.0477764854671965}",30,18,23.989736157903504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.1, 'e': 0.14725721408812947}",25,11,25.557506214547537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.1, 'e': 0.24526659730265726}",20,0,6.340221250748095,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
836,False,"{'a': 0.1, 'e': 0.3408253577513085}",25,14,10.401653614876228,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.43297870388717985}",20,10,-47.22051136102069,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
838,False,"{'a': 0.1, 'e': 0.5208058699375538}",25,13,19.29165533454942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.1, 'e': 0.6034293158910315}",30,0,-64.86976773345702,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
840,False,"{'a': 0.1, 'e': 0.6800234955873388}",35,11,-115.27361401306916,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 2}",1
841,False,"{'a': 0.1, 'e': 0.7498231053016292}",20,0,-55.63322053299103,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
842,False,"{'a': 0.1, 'e': 0.8121307304063011}",20,0,-47.96357666633808,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
843,False,"{'a': 0.1, 'e': 0.866323813707489}",30,0,-167.77041753371955,"{0: 22, 1: 1, 2: 1, 3: 3, 4: 3}",0
844,False,"{'a': 0.1, 'e': 0.9118608758306834}",20,0,-95.68384342411598,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
845,False,"{'a': 0.1, 'e': 0.9482869255037094}",20,0,-133.76162057612166,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
846,False,"{'a': 0.1, 'e': 0.9752380056790884}",25,0,-106.1080456823792,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
847,False,"{'a': 0.1, 'e': 0.9924448300725429}",25,0,-163.9258152473419,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
848,False,"{'a': 0.1, 'e': 0.9997354737825584}",20,0,-76.67738582326243,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
849,False,"{'a': 0.1, 'e': 0.9970370911071489}",25,0,-132.14557374948726,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
850,False,"{'a': 0.1, 'e': 0.9843766433940419}",25,0,-241.43485672585084,"{0: 11, 1: 4, 2: 5, 3: 1, 4: 4}",0
851,False,"{'a': 0.1, 'e': 0.9618806296517953}",20,0,-117.73318643058043,"{0: 8, 1: 1, 2: 10, 3: 1, 4: 0}",0
852,False,"{'a': 0.1, 'e': 0.9297738226135346}",30,6,-115.71609848235846,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 2}",1
853,False,"{'a': 0.1, 'e': 0.8883770228820775}",35,11,-92.4808444843164,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 1}",1
854,False,"{'a': 0.1, 'e': 0.83810385359639}",25,0,-51.83113736348355,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
855,False,"{'a': 0.1, 'e': 0.7794566276458688}",25,9,-149.9583105481698,"{0: 7, 1: 4, 2: 2, 3: 0, 4: 3}",1
856,False,"{'a': 0.1, 'e': 0.7130213287260063}",20,1,-11.672222546951378,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
857,False,"{'a': 0.1, 'e': 0.6394617563830383}",30,8,-55.039916712986866,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
858,False,"{'a': 0.1, 'e': 0.5595128935482332}",35,16,-46.349858980875794,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
859,False,"{'a': 0.1, 'e': 0.47397356283147857}",20,14,11.004580137781756,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.38369844494974187}",25,10,-56.0601532184717,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
861,False,"{'a': 0.1, 'e': 0.2895895390398971}",30,16,15.023673921925193,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.1, 'e': 0.19258715018155367}",25,11,-16.343913797072865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
863,False,"{'a': 0.1, 'e': 0.09366049417943022}",25,16,19.721056034085414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.1, 'e': 0.006201986520476918}",20,16,7.2900231739037356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.10600249902117563}",30,24,9.524793880074228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.1, 'e': 0.2047438695914363}",25,13,22.898492992445092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.3014395070960506}",20,11,13.528895840016968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.39512326068842774}",20,11,17.14532744501242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.1, 'e': 0.48485907327037797}",20,6,-31.472305426608713,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.569750334265312}",20,0,-81.17539943190793,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
871,False,"{'a': 0.1, 'e': 0.6489488382546992}",25,18,11.77688270057213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.7216632599662002}",20,0,-12.935585837315553,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
873,False,"{'a': 0.1, 'e': 0.7871670609342862}",20,3,-99.49743537247747,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 1}",1
874,False,"{'a': 0.1, 'e': 0.8448057488323435}",25,0,-43.62681108501412,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
875,False,"{'a': 0.1, 'e': 0.8940034169437217}",20,9,-38.90995457260665,"{0: 4, 1: 5, 2: 2, 3: 0, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.9342684984312437}",30,0,-92.68623288733743,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
877,False,"{'a': 0.1, 'e': 0.9651986779105415}",25,0,-212.43707933310745,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
878,False,"{'a': 0.1, 'e': 0.9864849112524243}",20,0,-77.30270296758323,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
879,False,"{'a': 0.1, 'e': 0.9979145134496277}",20,0,-113.09069898966004,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
880,False,"{'a': 0.1, 'e': 0.9993732836951247}",25,0,-70.61076237561244,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
881,False,"{'a': 0.1, 'e': 0.9908466464388259}",30,0,-270.6208268299808,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 5}",0
882,False,"{'a': 0.1, 'e': 0.9724197970216671}",20,0,-23.152900021402196,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.1, 'e': 0.9442768504319128}",30,0,-244.52092639448455,"{0: 14, 1: 4, 2: 6, 3: 3, 4: 3}",0
884,False,"{'a': 0.1, 'e': 0.9066990016890745}",30,0,-100.132733715937,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
885,False,"{'a': 0.1, 'e': 0.8600617162362019}",30,4,-75.3451313875955,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
886,False,"{'a': 0.1, 'e': 0.8048309784132947}",20,0,-100.33818472111388,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
887,False,"{'a': 0.1, 'e': 0.7415586354958403}",30,0,-252.7932114097024,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
888,False,"{'a': 0.1, 'e': 0.6708768838191963}",25,0,-123.2822365727155,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
889,False,"{'a': 0.1, 'e': 0.5934919520818551}",20,0,-36.643776988288856,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
890,False,"{'a': 0.1, 'e': 0.5101770449416689}",20,0,-65.85521131238576,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
891,False,"{'a': 0.1, 'e': 0.4217646174105228}",30,0,-2.2349840231990195,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
892,False,"{'a': 0.1, 'e': 0.3291380572390701}",20,0,-21.06265475551914,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
893,False,"{'a': 0.1, 'e': 0.23322285839824772}",25,7,19.111229564662132,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.1, 'e': 0.13497737384955097}",30,9,29.32250963687864,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.1, 'e': 0.03538323999893738}",25,17,17.667316275109847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.06456443148961562}",20,11,15.814669894012782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.1, 'e': 0.16386699652087378}",25,7,-56.6309748301845,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
898,False,"{'a': 0.1, 'e': 0.26153225669013663}",20,8,9.712997122793013,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.1, 'e': 0.35658437300160806}",20,5,-37.28378224808352,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
900,False,"{'a': 0.1, 'e': 0.4480736161291701}",20,4,-9.462556918657954,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.5350858557978274}",30,0,-113.29067780099601,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",1
902,False,"{'a': 0.1, 'e': 0.6167516944712085}",20,0,-22.57351391593183,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
903,False,"{'a': 0.1, 'e': 0.692255154084449}",25,0,-71.22861374977808,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
904,False,"{'a': 0.1, 'e': 0.7608418290271978}",25,0,-102.12958290072264,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
905,False,"{'a': 0.1, 'e': 0.8218264239151786}",25,11,-4.102580582596715,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
906,False,"{'a': 0.1, 'e': 0.8745996008351044}",20,0,-89.27661711891197,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
907,False,"{'a': 0.1, 'e': 0.9186340676476693}",20,0,-109.55356185493707,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
908,False,"{'a': 0.1, 'e': 0.9534898465163544}",30,18,-41.44640002401647,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 0}",1
909,False,"{'a': 0.1, 'e': 0.9788186700204824}",30,0,-133.89084283391995,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
910,False,"{'a': 0.1, 'e': 0.9943674609282015}",25,0,-145.9090551073994,"{0: 14, 1: 1, 2: 6, 3: 3, 4: 1}",0
911,False,"{'a': 0.1, 'e': 0.999980860860509}",20,14,-2.556634081572013,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.1, 'e': 0.9956027825808228}",20,0,-118.19739053029548,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
913,False,"{'a': 0.1, 'e': 0.9812769704001121}",20,12,-9.438789532467865,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
914,False,"{'a': 0.1, 'e': 0.9571465630982068}",25,0,-95.99114310336435,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
915,False,"{'a': 0.1, 'e': 0.9234526637284138}",20,0,-83.72015957364336,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
916,False,"{'a': 0.1, 'e': 0.8805319305955073}",20,4,-70.88527600576765,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
917,False,"{'a': 0.1, 'e': 0.828813213477255}",20,0,-137.78676727630435,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
918,False,"{'a': 0.1, 'e': 0.7688132686991532}",20,11,3.397594875179892,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.1, 'e': 0.7011315958760967}",20,0,-35.101959728001084,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
920,False,"{'a': 0.1, 'e': 0.626444447910339}",20,0,-39.794977397932335,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
